timestamp,customer_id,amount,category,status
2025-01-01 00:01:00,7181,16.47,restaurant,0
2025-01-01 00:01:00,8355,31.99,travel,0
2025-01-01 00:01:00,9750,12.71,fuel,0
2025-01-01 00:01:00,9740,51.75,travel,0
2025-01-01 00:01:00,8459,18.7,grocery,0
2025-01-01 00:01:00,8184,85.11,grocery,0
2025-01-01 00:01:00,9127,59.27,tech,0
2025-01-01 00:01:00,4111,5.5,grocery,0
2025-01-01 00:01:00,3699,27.9,tech,0
2025-01-01 00:01:00,1236,24.84,tech,0
2025-01-01 00:01:00,9950,161.05,travel,0
2025-01-01 00:01:00,9470,31.14,travel,0
2025-01-01 00:01:00,5873,102.95,grocery,0
2025-01-01 00:01:00,2368,113.93,pharmacy,0
2025-01-01 00:01:00,3060,30.51,fuel,0
2025-01-01 00:01:00,1147,69.59,restaurant,0
2025-01-01 00:01:00,4655,134.72,grocery,0
2025-01-01 00:01:00,7513,47.39,restaurant,0
2025-01-01 00:01:00,2438,100.97,travel,0
2025-01-01 00:01:00,9122,0.51,restaurant,0
2025-01-01 00:01:00,5304,118.52,travel,0
2025-01-01 00:01:00,6505,16.88,grocery,0
2025-01-01 00:01:00,6108,51.38,travel,0
2025-01-01 00:01:00,9058,26.21,grocery,0
2025-01-01 00:01:00,1638,7.05,grocery,0
2025-01-01 00:01:00,2216,62.63,pharmacy,0
2025-01-01 00:01:00,4296,37.74,fuel,0
2025-01-01 00:01:00,2945,63.03,restaurant,0
2025-01-01 00:01:00,2968,0.02,tech,0
2025-01-01 00:01:00,9723,1.49,fuel,0
2025-01-01 00:01:00,9954,0.0,pharmacy,1
2025-01-01 00:01:00,7023,55.33,restaurant,0
2025-01-01 00:01:00,3849,62.69,grocery,0
2025-01-01 00:01:00,3768,3.15,tech,0
2025-01-01 00:01:00,7216,47.87,fuel,0
2025-01-01 00:01:00,6175,4.01,travel,0
2025-01-01 00:01:00,5904,8247.13,tech,1
2025-01-01 00:01:00,6801,1.65,restaurant,0
2025-01-01 00:01:00,4523,24.39,fuel,0
2025-01-01 00:01:00,5125,23.94,restaurant,0
2025-01-01 00:01:00,3821,18.24,grocery,0
2025-01-01 00:01:00,9937,4.26,pharmacy,0
2025-01-01 00:01:00,5546,130.53,restaurant,0
2025-01-01 00:01:00,4204,47.04,grocery,0
2025-01-01 00:01:00,9506,10.46,restaurant,0
2025-01-01 00:01:00,1371,4.16,restaurant,0
2025-01-01 00:01:00,3451,29.61,restaurant,0
2025-01-01 00:01:00,7133,49.27,pharmacy,0
2025-01-01 00:01:00,8972,34.77,grocery,0
2025-01-01 00:01:00,3372,6.56,travel,0
2025-01-01 00:01:00,8573,247.42,grocery,0
2025-01-01 00:01:00,1765,40.83,grocery,0
2025-01-01 00:01:00,4926,26.47,restaurant,0
2025-01-01 00:01:00,5727,11.77,restaurant,0
2025-01-01 00:01:00,3813,139.97,tech,0
2025-01-01 00:01:00,6109,5.6,fuel,0
2025-01-01 00:01:00,2306,65.94,grocery,0
2025-01-01 00:01:00,5398,67.24,fuel,0
2025-01-01 00:01:00,5692,4.24,grocery,0
2025-01-01 00:01:00,2473,35.07,tech,0
2025-01-01 00:01:00,5107,74.62,tech,0
2025-01-01 00:01:00,9655,21.88,grocery,0
2025-01-01 00:01:00,6506,32.09,restaurant,0
2025-01-01 00:01:00,1729,0.57,grocery,0
2025-01-01 00:01:00,6524,34.71,tech,0
2025-01-01 00:01:00,5475,61.47,tech,0
2025-01-01 00:01:00,6608,19.56,pharmacy,0
2025-01-01 00:01:00,7416,40.32,grocery,0
2025-01-01 00:01:00,5907,48.68,grocery,0
2025-01-01 00:01:00,9017,16.96,pharmacy,0
2025-01-01 00:01:00,6745,66.08,grocery,0
2025-01-01 00:01:00,6675,28.69,fuel,0
2025-01-01 00:01:00,4324,121.71,tech,0
2025-01-01 00:01:00,5041,6.21,fuel,0
2025-01-01 00:01:00,7374,113.17,travel,0
2025-01-01 00:01:00,8542,75.86,fuel,0
2025-01-01 00:01:00,5570,47.17,restaurant,0
2025-01-01 00:01:00,7774,37.26,grocery,0
2025-01-01 00:01:00,8689,4.27,grocery,0
2025-01-01 00:01:00,5640,56.5,fuel,0
2025-01-01 00:01:00,9321,8.28,grocery,0
2025-01-01 00:01:00,8153,30.73,travel,0
2025-01-01 00:01:00,1452,6.85,grocery,0
2025-01-01 00:01:00,1788,167.7,fuel,0
2025-01-01 00:01:00,6399,26.73,restaurant,0
2025-01-01 00:01:00,7893,82.05,restaurant,0
2025-01-01 00:01:00,8879,108.38,grocery,0
2025-01-01 00:01:00,8676,4.85,restaurant,0
2025-01-01 00:01:00,9461,6.21,tech,0
2025-01-01 00:01:00,6857,52.18,grocery,0
2025-01-01 00:01:00,4084,29.03,restaurant,0
2025-01-01 00:01:00,6513,101.23,fuel,0
2025-01-01 00:01:00,2940,35.88,fuel,0
2025-01-01 00:01:00,4177,13.87,grocery,0
2025-01-01 00:01:00,8663,43.32,pharmacy,0
2025-01-01 00:01:00,4977,2.36,grocery,0
2025-01-01 00:01:00,3994,1.39,restaurant,0
2025-01-01 00:01:00,8157,28.28,grocery,0
2025-01-01 00:01:00,4448,37.2,travel,0
2025-01-01 00:01:00,7556,20.2,fuel,0
2025-01-01 00:01:00,4053,346.14,restaurant,1
2025-01-01 00:01:00,2040,34.7,fuel,0
2025-01-01 00:01:00,9896,63.8,restaurant,0
2025-01-01 00:01:00,7521,25.36,restaurant,0
2025-01-01 00:01:00,8237,58.31,tech,0
2025-01-01 00:01:00,9149,22.27,grocery,0
2025-01-01 00:01:00,2216,27.52,restaurant,0
2025-01-01 00:01:00,2227,6.58,travel,0
2025-01-01 00:01:00,9802,44.3,grocery,0
2025-01-01 00:01:00,8600,14.41,fuel,0
2025-01-01 00:01:00,1227,45.37,grocery,0
2025-01-01 00:01:00,1771,30.19,tech,0
2025-01-01 00:01:00,2438,149.15,grocery,0
2025-01-01 00:01:00,4482,38.34,fuel,0
2025-01-01 00:01:00,9081,27.38,pharmacy,0
2025-01-01 00:01:00,8104,3.85,tech,0
2025-01-01 00:01:00,4691,5.23,restaurant,0
2025-01-01 00:01:00,7958,18.87,grocery,0
2025-01-01 00:01:00,9264,79.65,grocery,0
2025-01-01 00:01:00,3981,8.53,fuel,0
2025-01-01 00:01:00,3803,50.26,grocery,0
2025-01-01 00:01:00,9282,14.92,pharmacy,0
2025-01-01 00:01:00,9832,32.91,travel,0
2025-01-01 00:01:00,9938,31.94,pharmacy,0
2025-01-01 00:01:00,8842,124.69,restaurant,0
2025-01-01 00:01:00,4155,30.12,pharmacy,0
2025-01-01 00:01:00,1717,14.99,grocery,0
2025-01-01 00:01:00,6110,10.17,grocery,0
2025-01-01 00:01:00,8449,137.82,tech,0
2025-01-01 00:01:00,7814,0.82,fuel,0
2025-01-01 00:01:00,9668,96.5,fuel,0
2025-01-01 00:01:00,6097,3212.68,grocery,1
2025-01-01 00:01:00,7129,79.06,fuel,0
2025-01-01 00:01:00,1126,20.66,grocery,0
2025-01-01 00:01:00,1554,25.18,restaurant,0
2025-01-01 00:01:00,8950,20.43,restaurant,0
2025-01-01 00:01:00,2134,54.39,restaurant,0
2025-01-01 00:01:00,8660,14.49,travel,0
2025-01-01 00:01:00,6037,30.23,grocery,0
2025-01-01 00:01:00,9169,83.6,restaurant,0
2025-01-01 00:01:00,2125,71.75,grocery,0
2025-01-01 00:01:00,5266,55.29,pharmacy,0
2025-01-01 00:01:00,1038,18.48,grocery,0
2025-01-01 00:01:00,8567,34.19,restaurant,0
2025-01-01 00:01:00,1721,20.79,pharmacy,0
2025-01-01 00:01:00,6995,44.4,pharmacy,0
2025-01-01 00:01:00,2175,13.57,grocery,0
2025-01-01 00:01:00,6184,33.46,tech,0
2025-01-01 00:01:00,7818,34.07,grocery,0
2025-01-01 00:01:00,4120,8.07,grocery,0
2025-01-01 00:01:00,1306,79.0,grocery,0
2025-01-01 00:01:00,3767,21.34,grocery,0
2025-01-01 00:01:00,7445,1.36,fuel,0
2025-01-01 00:01:00,9938,80.4,restaurant,0
2025-01-01 00:01:00,2022,27.65,grocery,0
2025-01-01 00:01:00,4745,24.85,grocery,0
2025-01-01 00:01:00,6512,25.99,restaurant,0
2025-01-01 00:01:00,6603,9.36,tech,0
2025-01-01 00:01:00,5811,34.8,pharmacy,0
2025-01-01 00:01:00,4676,28.63,pharmacy,0
2025-01-01 00:01:00,8120,37.91,grocery,0
2025-01-01 00:01:00,1663,35.69,fuel,0
2025-01-01 00:01:00,5969,25.35,grocery,0
2025-01-01 00:01:00,2434,132.01,grocery,0
2025-01-01 00:01:00,4701,33.09,travel,0
2025-01-01 00:01:00,4864,61.53,grocery,0
2025-01-01 00:01:00,4742,1.38,pharmacy,0
2025-01-01 00:01:00,7321,26.87,grocery,0
2025-01-01 00:01:00,3881,131.19,restaurant,0
2025-01-01 00:01:00,5702,58.25,restaurant,0
2025-01-01 00:01:00,8697,28.79,pharmacy,0
2025-01-01 00:01:00,8093,22.9,grocery,0
2025-01-01 00:01:00,4296,5.63,fuel,0
2025-01-01 00:01:00,6120,71.59,restaurant,0
2025-01-01 00:01:00,8926,42.88,pharmacy,0
2025-01-01 00:01:00,5918,2.22,grocery,0
2025-01-01 00:01:00,3827,19.65,restaurant,0
2025-01-01 00:01:00,8126,39.08,pharmacy,0
2025-01-01 00:01:00,4199,9.1,travel,0
2025-01-01 00:01:00,3259,59.55,grocery,0
2025-01-01 00:01:00,8195,2.82,restaurant,0
2025-01-01 00:01:00,2468,0.98,grocery,0
2025-01-01 00:01:00,9387,12.77,grocery,0
2025-01-01 00:01:00,6908,52.84,restaurant,0
2025-01-01 00:01:00,3766,1.12,fuel,0
2025-01-01 00:01:00,5239,29.43,travel,0
2025-01-01 00:01:00,8528,103.5,grocery,0
2025-01-01 00:01:00,4713,3.11,tech,0
2025-01-01 00:01:00,7410,43.62,pharmacy,0
2025-01-01 00:01:00,2939,94.83,restaurant,0
2025-01-01 00:01:00,8801,64.7,restaurant,0
2025-01-01 00:01:00,5425,32.99,restaurant,0
2025-01-01 00:01:00,8026,27.21,grocery,0
2025-01-01 00:01:00,6123,5.56,grocery,0
2025-01-01 00:01:00,4204,48.13,grocery,0
2025-01-01 00:01:00,1035,59.87,grocery,0
2025-01-01 00:01:00,1499,11.79,restaurant,0
2025-01-01 00:01:00,2844,32.84,tech,0
2025-01-01 00:01:00,5207,3.8,grocery,0
2025-01-01 00:01:00,1619,9.37,travel,0
2025-01-01 00:01:00,9943,23.03,grocery,0
2025-01-01 00:01:00,8566,19.13,grocery,0
2025-01-01 00:01:00,6214,11.3,pharmacy,0
2025-01-01 00:01:00,2043,25.08,travel,0
2025-01-01 00:01:00,2809,74.96,travel,0
2025-01-01 00:01:00,5983,30.64,restaurant,0
2025-01-01 00:01:00,3160,24.9,travel,0
2025-01-01 00:01:00,5587,1.52,restaurant,0
2025-01-01 00:01:00,7764,15.41,tech,0
2025-01-01 00:01:00,3522,50.37,grocery,0
2025-01-01 00:01:00,4400,113.38,grocery,0
2025-01-01 00:01:00,8454,26.14,tech,0
2025-01-01 00:01:00,3271,14.35,grocery,0
2025-01-01 00:01:00,7135,47.01,travel,0
2025-01-01 00:01:00,1708,40.98,fuel,0
2025-01-01 00:01:00,6499,10.32,restaurant,0
2025-01-01 00:01:00,1997,14.33,restaurant,0
2025-01-01 00:01:00,1280,35.63,grocery,0
2025-01-01 00:01:00,9735,12.35,pharmacy,0
2025-01-01 00:01:00,3981,73.52,restaurant,0
2025-01-01 00:01:00,2387,21.87,grocery,0
2025-01-01 00:01:00,9869,40.71,grocery,0
2025-01-01 00:01:00,6412,55.07,grocery,0
2025-01-01 00:01:00,7575,15.36,grocery,0
2025-01-01 00:01:00,6401,14.94,restaurant,0
2025-01-01 00:01:00,3887,44.59,pharmacy,0
2025-01-01 00:01:00,8996,80.88,pharmacy,0
2025-01-01 00:01:00,2046,83.7,fuel,0
2025-01-01 00:01:00,7397,23.7,restaurant,0
2025-01-01 00:01:00,3243,6.46,travel,0
2025-01-01 00:01:00,3353,2.39,pharmacy,0
2025-01-01 00:01:00,1332,8.68,fuel,0
2025-01-01 00:01:00,5782,58.87,grocery,0
2025-01-01 00:01:00,6158,93.4,tech,0
2025-01-01 00:01:00,4515,43.09,restaurant,0
2025-01-01 00:01:00,4941,1.03,restaurant,0
2025-01-01 00:01:00,8892,73.19,tech,0
2025-01-01 00:01:00,2870,49.97,travel,0
2025-01-01 00:01:00,6978,71.65,grocery,0
2025-01-01 00:01:00,5444,74.33,travel,0
2025-01-01 00:01:00,1792,16.31,pharmacy,0
2025-01-01 00:01:00,5114,2.83,grocery,0
2025-01-01 00:01:00,2247,6.98,grocery,0
2025-01-01 00:01:00,6258,53.8,grocery,0
2025-01-01 00:01:00,5462,127.96,grocery,0
2025-01-01 00:01:00,2688,10.15,pharmacy,0
2025-01-01 00:01:00,4093,0.73,tech,0
2025-01-01 00:01:00,3981,8.14,pharmacy,0
2025-01-01 00:01:00,4545,29.75,grocery,0
2025-01-01 00:01:00,9581,9.29,tech,0
2025-01-01 00:01:00,1739,10.31,restaurant,0
2025-01-01 00:01:00,5212,198.75,pharmacy,0
2025-01-01 00:01:00,8621,77.91,grocery,0
2025-01-01 00:01:00,6219,17.84,restaurant,0
2025-01-01 00:01:00,6465,38.61,fuel,0
2025-01-01 00:01:00,7097,84.97,fuel,0
2025-01-01 00:01:00,6004,26.92,pharmacy,0
2025-01-01 00:01:00,8776,19.04,fuel,0
2025-01-01 00:01:00,4006,71.53,fuel,0
2025-01-01 00:01:00,6655,3.12,grocery,0
2025-01-01 00:01:00,9371,9.64,restaurant,0
2025-01-01 00:01:00,2610,46.45,grocery,0
2025-01-01 00:01:00,2146,2.0,pharmacy,0
2025-01-01 00:01:00,2802,3.4,restaurant,0
2025-01-01 00:01:00,1776,20.06,restaurant,0
2025-01-01 00:01:00,2015,46.23,grocery,0
2025-01-01 00:01:00,2551,-494.24,pharmacy,1
2025-01-01 00:01:00,1348,5.85,grocery,0
2025-01-01 00:01:00,7868,8.15,grocery,0
2025-01-01 00:01:00,2886,61.35,restaurant,0
2025-01-01 00:01:00,6386,38.57,fuel,0
2025-01-01 00:01:00,2237,9.43,grocery,0
2025-01-01 00:01:00,4961,43.44,tech,0
2025-01-01 00:01:00,2575,59.62,grocery,0
2025-01-01 00:01:00,4192,106.15,restaurant,0
2025-01-01 00:01:00,6359,12.13,grocery,0
2025-01-01 00:01:00,8569,90.83,grocery,0
2025-01-01 00:01:00,5360,61.51,grocery,0
2025-01-01 00:01:00,5545,111.66,grocery,0
2025-01-01 00:01:00,5749,29.87,restaurant,0
2025-01-01 00:01:00,8159,90.38,grocery,0
2025-01-01 00:01:00,9505,5.95,restaurant,0
2025-01-01 00:01:00,5915,48.41,grocery,0
2025-01-01 00:01:00,1567,19.19,grocery,0
2025-01-01 00:01:00,5416,102.2,pharmacy,0
2025-01-01 00:01:00,2428,43.93,travel,0
2025-01-01 00:01:00,2290,13.64,fuel,0
2025-01-01 00:01:00,8347,44.89,fuel,0
2025-01-01 00:01:00,2020,15.58,travel,0
2025-01-01 00:01:00,4192,29.37,grocery,0
2025-01-01 00:01:00,3198,41.25,restaurant,0
2025-01-01 00:01:00,2317,33.98,fuel,0
2025-01-01 00:01:00,4458,12.38,grocery,0
2025-01-01 00:01:00,9440,18.85,tech,0
2025-01-01 00:01:00,2540,1.74,grocery,0
2025-01-01 00:01:00,9803,6.37,grocery,0
2025-01-01 00:01:00,8848,21.54,restaurant,0
2025-01-01 00:01:00,2013,18.58,grocery,0
2025-01-01 00:01:00,5387,44.63,fuel,0
2025-01-01 00:01:00,5059,32.58,fuel,0
2025-01-01 00:01:00,9892,65.8,restaurant,0
2025-01-01 00:01:00,9662,24.56,travel,0
2025-01-01 00:01:00,1779,39.9,tech,0
2025-01-01 00:01:00,2682,16.39,pharmacy,0
2025-01-01 00:01:00,6863,4.69,grocery,0
2025-01-01 00:01:00,6071,11.03,grocery,0
2025-01-01 00:01:00,3608,44.16,grocery,0
2025-01-01 00:01:00,8198,3.31,fuel,0
2025-01-01 00:01:00,7471,22.32,grocery,0
2025-01-01 00:01:00,5172,12.63,fuel,0
2025-01-01 00:01:00,4989,4.04,grocery,0
2025-01-01 00:01:00,1194,28.64,grocery,0
2025-01-01 00:01:00,7632,131.52,restaurant,0
2025-01-01 00:01:00,3433,4.79,tech,0
2025-01-01 00:01:00,9883,6.05,pharmacy,0
2025-01-01 00:01:00,2420,44.91,grocery,0
2025-01-01 00:01:00,6062,4.43,restaurant,0
2025-01-01 00:01:00,8963,49.82,fuel,0
2025-01-01 00:01:00,3069,235.09,fuel,0
2025-01-01 00:01:00,6687,170.82,restaurant,0
2025-01-01 00:01:00,5502,49.93,grocery,0
2025-01-01 00:01:00,3362,10.48,pharmacy,0
2025-01-01 00:01:00,8954,52.55,travel,0
2025-01-01 00:01:00,3190,37.02,grocery,0
2025-01-01 00:01:00,6808,19.98,travel,0
2025-01-01 00:01:00,5056,16.94,grocery,0
2025-01-01 00:01:00,3510,6.55,grocery,0
2025-01-01 00:01:00,9504,8.32,restaurant,0
2025-01-01 00:01:00,4812,170.81,fuel,0
2025-01-01 00:01:00,5653,69.8,grocery,0
2025-01-01 00:01:00,8051,10.26,tech,0
2025-01-01 00:01:00,1332,33.39,fuel,0
2025-01-01 00:01:00,4356,24.88,tech,0
2025-01-01 00:01:00,7334,36.15,grocery,0
2025-01-01 00:01:00,4512,11.97,pharmacy,0
2025-01-01 00:01:00,1210,24.45,grocery,0
2025-01-01 00:01:00,3900,14.81,restaurant,0
2025-01-01 00:01:00,4713,2.2,travel,0
2025-01-01 00:01:00,7207,121.46,fuel,0
2025-01-01 00:01:00,3334,13.82,tech,0
2025-01-01 00:01:00,6355,22.11,restaurant,0
2025-01-01 00:01:00,4774,15.11,restaurant,0
2025-01-01 00:01:00,2590,61.56,tech,0
2025-01-01 00:01:00,8756,11.02,restaurant,0
2025-01-01 00:01:00,6599,8.88,grocery,0
2025-01-01 00:01:00,4756,45.23,pharmacy,0
2025-01-01 00:01:00,4866,51.16,grocery,0
2025-01-01 00:01:00,3689,96.7,fuel,0
2025-01-01 00:01:00,4257,122.48,pharmacy,0
2025-01-01 00:01:00,2860,35.07,grocery,0
2025-01-01 00:01:00,3823,17.34,fuel,0
2025-01-01 00:01:00,8989,184.34,grocery,0
2025-01-01 00:01:00,3935,59.86,travel,0
2025-01-01 00:01:00,2181,111.95,grocery,0
2025-01-01 00:01:00,5151,55.59,pharmacy,0
2025-01-01 00:01:00,4834,71.08,grocery,0
2025-01-01 00:01:00,6047,27.82,fuel,0
2025-01-01 00:01:00,6438,6.16,fuel,0
2025-01-01 00:01:00,6844,46.8,grocery,0
2025-01-01 00:01:00,6629,27.29,fuel,0
2025-01-01 00:01:00,8339,117.45,fuel,0
2025-01-01 00:01:00,8088,51.33,tech,0
2025-01-01 00:01:00,9678,2.26,grocery,0
2025-01-01 00:01:00,2581,16.34,grocery,0
2025-01-01 00:01:00,9337,107.89,restaurant,0
2025-01-01 00:01:00,7003,95.8,pharmacy,0
2025-01-01 00:01:00,5072,31.39,grocery,0
2025-01-01 00:01:00,7017,42.11,pharmacy,0
2025-01-01 00:01:00,6826,15.48,tech,0
2025-01-01 00:01:00,5406,4.0,restaurant,0
2025-01-01 00:01:00,4320,6.18,grocery,0
2025-01-01 00:01:00,8100,77.66,restaurant,0
2025-01-01 00:01:00,6554,15.74,grocery,0
2025-01-01 00:01:00,9040,0.63,grocery,0
2025-01-01 00:01:00,9248,57.06,grocery,0
2025-01-01 00:01:00,8920,22.24,tech,0
2025-01-01 00:01:00,8293,51.71,grocery,0
2025-01-01 00:01:00,5341,24.73,tech,0
2025-01-01 00:01:00,9379,69.89,pharmacy,0
2025-01-01 00:01:00,8840,6.23,travel,0
2025-01-01 00:01:00,9166,2.88,travel,0
2025-01-01 00:01:00,4595,56.4,grocery,0
2025-01-01 00:01:00,9378,10.24,grocery,0
2025-01-01 00:01:00,9222,15.92,pharmacy,0
2025-01-01 00:01:00,7332,48.19,fuel,0
2025-01-01 00:01:00,7311,9.38,restaurant,0
2025-01-01 00:01:00,6645,30.82,pharmacy,0
2025-01-01 00:01:00,5390,83.88,fuel,0
2025-01-01 00:01:00,5869,0.57,restaurant,0
2025-01-01 00:01:00,4084,2.69,tech,0
2025-01-01 00:01:00,7640,60.17,pharmacy,0
2025-01-01 00:01:00,8617,21.63,tech,0
2025-01-01 00:01:00,8675,5.63,pharmacy,0
2025-01-01 00:01:00,8445,61.56,tech,0
2025-01-01 00:01:00,4411,9.17,travel,0
2025-01-01 00:01:00,1601,51.4,grocery,0
2025-01-01 00:01:00,4360,104.43,restaurant,0
2025-01-01 00:01:00,2685,80.0,grocery,0
2025-01-01 00:01:00,2443,0.0,restaurant,1
2025-01-01 00:01:00,4858,2.9,restaurant,0
2025-01-01 00:01:00,2753,24.84,restaurant,0
2025-01-01 00:01:00,8732,9.61,tech,0
2025-01-01 00:01:00,1542,49.69,travel,0
2025-01-01 00:01:00,7692,51.31,tech,0
2025-01-01 00:01:00,7866,23.04,fuel,0
2025-01-01 00:01:00,5395,2.74,tech,0
2025-01-01 00:01:00,4223,1.68,tech,0
2025-01-01 00:01:00,3502,27.49,pharmacy,0
2025-01-01 00:01:00,2292,145.12,restaurant,0
2025-01-01 00:01:00,1194,10.19,grocery,0
2025-01-01 00:01:00,2021,24.18,travel,0
2025-01-01 00:01:00,1670,152.32,grocery,0
2025-01-01 00:01:00,7421,47.02,tech,0
2025-01-01 00:01:00,9914,13.89,grocery,0
2025-01-01 00:01:00,4345,120.04,restaurant,0
2025-01-01 00:01:00,9730,23.63,grocery,0
2025-01-01 00:01:00,2302,110.49,fuel,0
2025-01-01 00:01:00,6199,15.85,travel,0
2025-01-01 00:01:00,3350,42.92,pharmacy,0
2025-01-01 00:01:00,9617,18.52,grocery,0
2025-01-01 00:01:00,9814,21.46,grocery,0
2025-01-01 00:01:00,3441,0.86,travel,0
2025-01-01 00:01:00,9519,14.92,pharmacy,0
2025-01-01 00:01:00,7854,8.67,travel,0
2025-01-01 00:01:00,3920,68.8,grocery,0
2025-01-01 00:01:00,4489,0.65,restaurant,0
2025-01-01 00:01:00,5243,28.27,pharmacy,0
2025-01-01 00:01:00,9520,520.67,tech,1
2025-01-01 00:01:00,5400,3.65,restaurant,0
2025-01-01 00:01:00,7800,4.67,travel,0
2025-01-01 00:01:00,2130,12.85,grocery,0
2025-01-01 00:01:00,3341,29.98,tech,0
2025-01-01 00:01:00,7166,3.11,grocery,0
2025-01-01 00:01:00,7090,11.66,grocery,0
2025-01-01 00:01:00,7342,70.41,travel,0
2025-01-01 00:01:00,6414,120.13,grocery,0
2025-01-01 00:01:00,7406,88.52,fuel,0
2025-01-01 00:01:00,2279,28.93,restaurant,0
2025-01-01 00:01:00,4262,18.2,fuel,0
2025-01-01 00:01:00,9966,18.71,fuel,0
2025-01-01 00:01:00,9286,11.92,grocery,0
2025-01-01 00:01:00,3093,23.56,grocery,0
2025-01-01 00:01:00,7533,29.16,restaurant,0
2025-01-01 00:01:00,6944,136.55,travel,0
2025-01-01 00:01:00,9293,8137.43,pharmacy,1
2025-01-01 00:01:00,7681,17.62,restaurant,0
2025-01-01 00:01:00,7329,46.17,fuel,0
2025-01-01 00:01:00,8005,0.5,restaurant,0
2025-01-01 00:01:00,5910,95.55,restaurant,0
2025-01-01 00:01:00,3268,28.06,restaurant,0
2025-01-01 00:01:00,7509,29.44,fuel,0
2025-01-01 00:01:00,4563,24.78,grocery,0
2025-01-01 00:01:00,7200,77.21,grocery,0
2025-01-01 00:01:00,9449,1.1,grocery,0
2025-01-01 00:01:00,6282,28.23,restaurant,0
2025-01-01 00:01:00,7657,13.88,tech,0
2025-01-01 00:01:00,3055,17.54,fuel,0
2025-01-01 00:01:00,4197,5.61,fuel,0
2025-01-01 00:01:00,5470,3.41,restaurant,0
2025-01-01 00:01:00,8035,55.31,grocery,0
2025-01-01 00:01:00,4185,53.06,tech,0
2025-01-01 00:01:00,5818,5.6,restaurant,0
2025-01-01 00:01:00,3672,56.97,grocery,0
2025-01-01 00:01:00,2988,45.25,fuel,0
2025-01-01 00:01:00,3729,553.52,fuel,1
2025-01-01 00:01:00,5512,24.67,restaurant,0
2025-01-01 00:01:00,9601,130.64,grocery,0
2025-01-01 00:01:00,8031,9.87,grocery,0
2025-01-01 00:01:00,7090,3.63,restaurant,0
2025-01-01 00:01:00,4457,4.28,restaurant,0
2025-01-01 00:01:00,2836,111.75,travel,0
2025-01-01 00:01:00,5125,2.05,grocery,0
2025-01-01 00:01:00,4143,28.41,grocery,0
2025-01-01 00:01:00,6296,45.22,fuel,0
2025-01-01 00:01:00,2910,11.87,fuel,0
2025-01-01 00:01:00,2585,2.49,restaurant,0
2025-01-01 00:01:00,2068,21.01,restaurant,0
2025-01-01 00:01:00,6356,3.65,grocery,0
2025-01-01 00:01:00,3384,32.39,grocery,0
2025-01-01 00:01:00,2702,15.12,travel,0
2025-01-01 00:01:00,1477,35.04,travel,0
2025-01-01 00:01:00,8579,6511.69,fuel,1
2025-01-01 00:01:00,9533,29.86,restaurant,0
2025-01-01 00:01:00,1545,29.77,grocery,0
2025-01-01 00:01:00,9668,2.56,grocery,0
2025-01-01 00:01:00,6398,111.5,fuel,0
2025-01-01 00:01:00,6035,-328.48,tech,1
2025-01-01 00:01:00,6215,42.1,restaurant,0
2025-01-01 00:01:00,5323,64.48,travel,0
2025-01-01 00:01:00,7292,2.37,grocery,0
2025-01-01 00:01:00,5162,33.83,pharmacy,0
2025-01-01 00:01:00,7888,40.22,pharmacy,0
2025-01-01 00:01:00,8086,11.23,restaurant,0
2025-01-01 00:01:00,2329,7.4,grocery,0
2025-01-01 00:01:00,8219,68.06,pharmacy,0
2025-01-01 00:01:00,5672,104.61,grocery,0
2025-01-01 00:01:00,9699,28.59,pharmacy,0
2025-01-01 00:01:00,4413,102.68,restaurant,0
2025-01-01 00:01:00,7637,1.68,pharmacy,0
2025-01-01 00:01:00,9815,-291.21,travel,1
2025-01-01 00:01:00,6375,13.83,fuel,0
2025-01-01 00:01:00,2594,55.58,travel,0
2025-01-01 00:01:00,7045,25.37,restaurant,0
2025-01-01 00:01:00,5661,9.56,tech,0
2025-01-01 00:01:00,8535,26.15,grocery,0
2025-01-01 00:01:00,7809,126.63,grocery,0
2025-01-01 00:01:00,3493,19.85,grocery,0
2025-01-01 00:01:00,5275,9.26,pharmacy,0
2025-01-01 00:01:00,2752,30.89,grocery,0
2025-01-01 00:01:00,5439,302.11,travel,0
2025-01-01 00:01:00,5215,9.49,fuel,0
2025-01-01 00:01:00,9667,82.23,grocery,0
2025-01-01 00:01:00,8594,43.08,restaurant,0
2025-01-01 00:01:00,4004,2.19,travel,0
2025-01-01 00:01:00,8986,26.25,pharmacy,0
2025-01-01 00:01:00,4275,101.59,grocery,0
2025-01-01 00:01:00,8203,83.83,grocery,0
2025-01-01 00:01:00,6488,32.65,travel,0
2025-01-01 00:01:00,2008,146.42,fuel,0
2025-01-01 00:01:00,1506,8.85,pharmacy,0
2025-01-01 00:01:00,8030,1.84,restaurant,0
2025-01-01 00:01:00,2730,9.21,travel,0
2025-01-01 00:01:00,9399,5.46,grocery,0
2025-01-01 00:01:00,8300,2.36,restaurant,0
2025-01-01 00:01:00,9549,122.42,tech,0
2025-01-01 00:01:00,7629,101.02,tech,0
2025-01-01 00:01:00,4354,8.51,tech,0
2025-01-01 00:01:00,9759,2.01,grocery,0
2025-01-01 00:01:00,2734,109.71,travel,0
2025-01-01 00:01:00,5571,27.29,grocery,0
2025-01-01 00:01:00,8172,35.26,tech,0
2025-01-01 00:01:00,4286,56.17,grocery,0
